
=====================================
Problem:rosenbrock,  Algorithm:steepestbacktrack,  Initation:( 2.000  4.000 )'
=====================================
Iter  	gnorm     	alpha       x     
123   	7.557e-01 	4.883e-04 	( 1.990e+00  3.963e+00 )
124   	6.112e-01 	4.883e-04 	( 1.990e+00  3.962e+00 )
125   	9.853e-01 	9.766e-04 	( 1.990e+00  3.962e+00 )
126   	7.346e-01 	4.883e-04 	( 1.990e+00  3.962e+00 )
127   	1.357e+00 	9.766e-04 	( 1.990e+00  3.961e+00 )
128   	9.492e-01 	4.883e-04 	( 1.990e+00  3.961e+00 )
129   	7.142e-01 	4.883e-04 	( 1.989e+00  3.961e+00 )
130   	1.298e+00 	9.766e-04 	( 1.990e+00  3.960e+00 )
131   	9.137e-01 	4.883e-04 	( 1.989e+00  3.960e+00 )
132   	6.946e-01 	4.883e-04 	( 1.990e+00  3.960e+00 )
133   	1.241e+00 	9.766e-04 	( 1.989e+00  3.960e+00 )
134   	8.802e-01 	4.883e-04 	( 1.989e+00  3.959e+00 )
135   	6.761e-01 	4.883e-04 	( 1.989e+00  3.959e+00 )
136   	1.186e+00 	9.766e-04 	( 1.989e+00  3.959e+00 )
137   	8.475e-01 	4.883e-04 	( 1.989e+00  3.958e+00 )
138   	6.585e-01 	4.883e-04 	( 1.989e+00  3.958e+00 )
139   	1.133e+00 	9.766e-04 	( 1.989e+00  3.958e+00 )
140   	8.169e-01 	4.883e-04 	( 1.989e+00  3.957e+00 )
141   	6.420e-01 	4.883e-04 	( 1.988e+00  3.957e+00 )
142   	1.082e+00 	9.766e-04 	( 1.989e+00  3.957e+00 )
143   	7.873e-01 	4.883e-04 	( 1.988e+00  3.956e+00 )
144   	6.264e-01 	4.883e-04 	( 1.989e+00  3.956e+00 )
145   	1.033e+00 	9.766e-04 	( 1.988e+00  3.956e+00 )
146   	7.597e-01 	4.883e-04 	( 1.989e+00  3.955e+00 )
147   	6.120e-01 	4.883e-04 	( 1.988e+00  3.955e+00 )
148   	9.869e-01 	9.766e-04 	( 1.988e+00  3.955e+00 )
149   	7.334e-01 	4.883e-04 	( 1.988e+00  3.955e+00 )
150   	1.351e+00 	9.766e-04 	( 1.988e+00  3.954e+00 )
151   	9.421e-01 	4.883e-04 	( 1.987e+00  3.954e+00 )
152   	7.086e-01 	4.883e-04 	( 1.988e+00  3.954e+00 )
153   	1.280e+00 	9.766e-04 	( 1.988e+00  3.953e+00 )
154   	9.006e-01 	4.883e-04 	( 1.988e+00  3.953e+00 )
155   	6.857e-01 	4.883e-04 	( 1.987e+00  3.953e+00 )
156   	1.213e+00 	9.766e-04 	( 1.988e+00  3.952e+00 )
157   	8.608e-01 	4.883e-04 	( 1.987e+00  3.952e+00 )
158   	6.642e-01 	4.883e-04 	( 1.988e+00  3.952e+00 )
159   	1.149e+00 	9.766e-04 	( 1.987e+00  3.952e+00 )
160   	8.240e-01 	4.883e-04 	( 1.987e+00  3.951e+00 )
161   	6.445e-01 	4.883e-04 	( 1.987e+00  3.951e+00 )
162   	1.089e+00 	9.766e-04 	( 1.987e+00  3.951e+00 )
163   	7.890e-01 	4.883e-04 	( 1.987e+00  3.950e+00 )
164   	6.262e-01 	4.883e-04 	( 1.987e+00  3.950e+00 )
165   	1.032e+00 	9.766e-04 	( 1.987e+00  3.950e+00 )
166   	7.569e-01 	4.883e-04 	( 1.987e+00  3.949e+00 )
167   	6.095e-01 	4.883e-04 	( 1.986e+00  3.949e+00 )
168   	9.781e-01 	9.766e-04 	( 1.987e+00  3.949e+00 )
169   	7.268e-01 	4.883e-04 	( 1.986e+00  3.948e+00 )
170   	1.330e+00 	9.766e-04 	( 1.987e+00  3.948e+00 )
171   	9.275e-01 	4.883e-04 	( 1.986e+00  3.948e+00 )
172   	6.990e-01 	4.883e-04 	( 1.986e+00  3.947e+00 )
173   	1.251e+00 	9.766e-04 	( 1.986e+00  3.947e+00 )
174   	8.810e-01 	4.883e-04 	( 1.986e+00  3.947e+00 )
175   	6.737e-01 	4.883e-04 	( 1.986e+00  3.947e+00 )
176   	1.176e+00 	9.766e-04 	( 1.986e+00  3.946e+00 )
177   	8.373e-01 	4.883e-04 	( 1.986e+00  3.946e+00 )
178   	6.505e-01 	4.883e-04 	( 1.986e+00  3.946e+00 )
179   	1.106e+00 	9.766e-04 	( 1.986e+00  3.945e+00 )
180   	7.975e-01 	4.883e-04 	( 1.986e+00  3.945e+00 )
181   	6.295e-01 	4.883e-04 	( 1.985e+00  3.945e+00 )
182   	1.041e+00 	9.766e-04 	( 1.986e+00  3.945e+00 )
183   	7.605e-01 	4.883e-04 	( 1.985e+00  3.944e+00 )
184   	6.104e-01 	4.883e-04 	( 1.985e+00  3.944e+00 )
185   	9.807e-01 	9.766e-04 	( 1.985e+00  3.944e+00 )
186   	7.269e-01 	4.883e-04 	( 1.985e+00  3.943e+00 )
187   	1.330e+00 	9.766e-04 	( 1.985e+00  3.943e+00 )
188   	9.251e-01 	4.883e-04 	( 1.985e+00  3.942e+00 )
189   	6.963e-01 	4.883e-04 	( 1.985e+00  3.942e+00 )
190   	1.241e+00 	9.766e-04 	( 1.985e+00  3.942e+00 )
191   	8.732e-01 	4.883e-04 	( 1.984e+00  3.942e+00 )
192   	6.684e-01 	4.883e-04 	( 1.985e+00  3.941e+00 )
193   	1.160e+00 	9.766e-04 	( 1.985e+00  3.941e+00 )
194   	8.262e-01 	4.883e-04 	( 1.985e+00  3.941e+00 )
195   	6.435e-01 	4.883e-04 	( 1.984e+00  3.940e+00 )
196   	1.084e+00 	9.766e-04 	( 1.985e+00  3.940e+00 )
197   	7.829e-01 	4.883e-04 	( 1.984e+00  3.940e+00 )
198   	6.211e-01 	4.883e-04 	( 1.984e+00  3.939e+00 )
199   	1.014e+00 	9.766e-04 	( 1.984e+00  3.939e+00 )
200   	7.441e-01 	4.883e-04 	( 1.984e+00  3.939e+00 )
201   	6.013e-01 	4.883e-04 	( 1.984e+00  3.939e+00 )
202   	9.503e-01 	9.766e-04 	( 1.984e+00  3.938e+00 )
203   	7.088e-01 	4.883e-04 	( 1.984e+00  3.938e+00 )
204   	1.276e+00 	9.766e-04 	( 1.984e+00  3.938e+00 )
205   	8.915e-01 	4.883e-04 	( 1.983e+00  3.937e+00 )
206   	6.772e-01 	4.883e-04 	( 1.984e+00  3.937e+00 )
207   	1.185e+00 	9.766e-04 	( 1.983e+00  3.937e+00 )
208   	8.388e-01 	4.883e-04 	( 1.984e+00  3.936e+00 )
209   	6.492e-01 	4.883e-04 	( 1.983e+00  3.936e+00 )
210   	1.100e+00 	9.766e-04 	( 1.983e+00  3.936e+00 )
211   	7.907e-01 	4.883e-04 	( 1.983e+00  3.935e+00 )
212   	6.243e-01 	4.883e-04 	( 1.983e+00  3.935e+00 )
213   	1.024e+00 	9.766e-04 	( 1.983e+00  3.935e+00 )
214   	7.480e-01 	4.883e-04 	( 1.983e+00  3.934e+00 )
215   	6.025e-01 	4.883e-04 	( 1.983e+00  3.934e+00 )
216   	9.538e-01 	9.766e-04 	( 1.983e+00  3.934e+00 )
217   	7.096e-01 	4.883e-04 	( 1.983e+00  3.934e+00 )
218   	1.277e+00 	9.766e-04 	( 1.983e+00  3.933e+00 )
219   	8.903e-01 	4.883e-04 	( 1.982e+00  3.933e+00 )
220   	6.755e-01 	4.883e-04 	( 1.983e+00  3.933e+00 )
221   	1.179e+00 	9.766e-04 	( 1.982e+00  3.932e+00 )
222   	8.340e-01 	4.883e-04 	( 1.983e+00  3.932e+00 )
223   	6.458e-01 	4.883e-04 	( 1.982e+00  3.932e+00 )
224   	1.089e+00 	9.766e-04 	( 1.982e+00  3.932e+00 )
225   	7.831e-01 	4.883e-04 	( 1.982e+00  3.931e+00 )
226   	6.196e-01 	4.883e-04 	( 1.982e+00  3.931e+00 )
227   	1.008e+00 	9.766e-04 	( 1.982e+00  3.931e+00 )
228   	7.383e-01 	4.883e-04 	( 1.982e+00  3.930e+00 )
229   	1.358e+00 	9.766e-04 	( 1.982e+00  3.930e+00 )
230   	9.357e-01 	4.883e-04 	( 1.982e+00  3.929e+00 )
231   	6.988e-01 	4.883e-04 	( 1.981e+00  3.929e+00 )
232   	1.245e+00 	9.766e-04 	( 1.982e+00  3.929e+00 )
233   	8.701e-01 	4.883e-04 	( 1.981e+00  3.929e+00 )
234   	6.639e-01 	4.883e-04 	( 1.982e+00  3.928e+00 )
235   	1.143e+00 	9.766e-04 	( 1.981e+00  3.928e+00 )
236   	8.125e-01 	4.883e-04 	( 1.982e+00  3.928e+00 )
237   	6.338e-01 	4.883e-04 	( 1.981e+00  3.928e+00 )
238   	1.052e+00 	9.766e-04 	( 1.981e+00  3.927e+00 )
239   	7.611e-01 	4.883e-04 	( 1.981e+00  3.927e+00 )
240   	6.078e-01 	4.883e-04 	( 1.981e+00  3.927e+00 )
241   	9.701e-01 	9.766e-04 	( 1.981e+00  3.926e+00 )
242   	7.164e-01 	4.883e-04 	( 1.981e+00  3.926e+00 )
243   	1.295e+00 	9.766e-04 	( 1.981e+00  3.926e+00 )
244   	8.976e-01 	4.883e-04 	( 1.981e+00  3.925e+00 )
245   	6.775e-01 	4.883e-04 	( 1.980e+00  3.925e+00 )
246   	1.182e+00 	9.766e-04 	( 1.981e+00  3.925e+00 )
247   	8.328e-01 	4.883e-04 	( 1.980e+00  3.924e+00 )
248   	6.437e-01 	4.883e-04 	( 1.981e+00  3.924e+00 )
249   	1.082e+00 	9.766e-04 	( 1.980e+00  3.924e+00 )
250   	7.766e-01 	4.883e-04 	( 1.980e+00  3.923e+00 )
251   	6.149e-01 	4.883e-04 	( 1.980e+00  3.923e+00 )
252   	9.920e-01 	9.766e-04 	( 1.980e+00  3.923e+00 )
253   	7.272e-01 	4.883e-04 	( 1.980e+00  3.923e+00 )
254   	1.324e+00 	9.766e-04 	( 1.980e+00  3.922e+00 )
255   	9.124e-01 	4.883e-04 	( 1.979e+00  3.922e+00 )
256   	6.845e-01 	4.883e-04 	( 1.980e+00  3.921e+00 )
257   	1.202e+00 	9.766e-04 	( 1.980e+00  3.921e+00 )
258   	8.432e-01 	4.883e-04 	( 1.980e+00  3.921e+00 )
259   	6.482e-01 	4.883e-04 	( 1.979e+00  3.921e+00 )
260   	1.094e+00 	9.766e-04 	( 1.980e+00  3.920e+00 )
261   	7.824e-01 	4.883e-04 	( 1.979e+00  3.920e+00 )
262   	6.172e-01 	4.883e-04 	( 1.979e+00  3.920e+00 )
263   	9.992e-01 	9.766e-04 	( 1.979e+00  3.920e+00 )
264   	7.302e-01 	4.883e-04 	( 1.979e+00  3.919e+00 )
265   	1.332e+00 	9.766e-04 	( 1.979e+00  3.919e+00 )
266   	9.158e-01 	4.883e-04 	( 1.979e+00  3.918e+00 )
267   	6.854e-01 	4.883e-04 	( 1.979e+00  3.918e+00 )
268   	1.204e+00 	9.766e-04 	( 1.979e+00  3.918e+00 )
269   	8.424e-01 	4.883e-04 	( 1.978e+00  3.918e+00 )
270   	6.471e-01 	4.883e-04 	( 1.979e+00  3.917e+00 )
271   	1.091e+00 	9.766e-04 	( 1.978e+00  3.917e+00 )
272   	7.795e-01 	4.883e-04 	( 1.979e+00  3.916e+00 )
273   	6.151e-01 	4.883e-04 	( 1.978e+00  3.916e+00 )
274   	9.918e-01 	9.766e-04 	( 1.978e+00  3.916e+00 )
275   	7.252e-01 	4.883e-04 	( 1.978e+00  3.916e+00 )
276   	1.316e+00 	9.766e-04 	( 1.978e+00  3.915e+00 )
277   	9.051e-01 	4.883e-04 	( 1.978e+00  3.915e+00 )
278   	6.790e-01 	4.883e-04 	( 1.978e+00  3.915e+00 )
279   	1.185e+00 	9.766e-04 	( 1.978e+00  3.915e+00 )
280   	8.308e-01 	4.883e-04 	( 1.978e+00  3.914e+00 )
281   	6.404e-01 	4.883e-04 	( 1.978e+00  3.914e+00 )
282   	1.070e+00 	9.766e-04 	( 1.978e+00  3.914e+00 )
283   	7.666e-01 	4.883e-04 	( 1.977e+00  3.913e+00 )
284   	6.081e-01 	4.883e-04 	( 1.978e+00  3.913e+00 )
285   	9.696e-01 	9.766e-04 	( 1.977e+00  3.913e+00 )
286   	7.125e-01 	4.883e-04 	( 1.978e+00  3.912e+00 )
287   	1.280e+00 	9.766e-04 	( 1.977e+00  3.912e+00 )
288   	8.834e-01 	4.883e-04 	( 1.978e+00  3.911e+00 )
289   	6.669e-01 	4.883e-04 	( 1.977e+00  3.911e+00 )
290   	1.148e+00 	9.766e-04 	( 1.977e+00  3.911e+00 )
291   	8.089e-01 	4.883e-04 	( 1.977e+00  3.911e+00 )
292   	6.288e-01 	4.883e-04 	( 1.977e+00  3.910e+00 )
293   	1.034e+00 	9.766e-04 	( 1.977e+00  3.910e+00 )
294   	7.462e-01 	4.883e-04 	( 1.977e+00  3.910e+00 )
295   	5.975e-01 	4.883e-04 	( 1.976e+00  3.910e+00 )
296   	9.350e-01 	9.766e-04 	( 1.977e+00  3.909e+00 )
297   	6.931e-01 	4.883e-04 	( 1.976e+00  3.909e+00 )
298   	1.224e+00 	9.766e-04 	( 1.977e+00  3.909e+00 )
299   	8.500e-01 	4.883e-04 	( 1.976e+00  3.908e+00 )
300   	6.491e-01 	4.883e-04 	( 1.976e+00  3.908e+00 )
301   	1.095e+00 	9.766e-04 	( 1.976e+00  3.908e+00 )
302   	7.787e-01 	4.883e-04 	( 1.976e+00  3.907e+00 )
303   	6.130e-01 	4.883e-04 	( 1.976e+00  3.907e+00 )
304   	9.840e-01 	9.766e-04 	( 1.976e+00  3.907e+00 )
305   	7.184e-01 	4.883e-04 	( 1.976e+00  3.906e+00 )
306   	1.294e+00 	9.766e-04 	( 1.976e+00  3.906e+00 )
307   	8.888e-01 	4.883e-04 	( 1.975e+00  3.906e+00 )
308   	6.684e-01 	4.883e-04 	( 1.976e+00  3.905e+00 )
309   	1.152e+00 	9.766e-04 	( 1.975e+00  3.905e+00 )
310   	8.090e-01 	4.883e-04 	( 1.976e+00  3.905e+00 )
311   	6.276e-01 	4.883e-04 	( 1.975e+00  3.905e+00 )
312   	1.029e+00 	9.766e-04 	( 1.975e+00  3.904e+00 )
313   	7.417e-01 	4.883e-04 	( 1.975e+00  3.904e+00 )
314   	1.358e+00 	9.766e-04 	( 1.975e+00  3.904e+00 )
315   	9.239e-01 	4.883e-04 	( 1.975e+00  3.903e+00 )
316   	6.860e-01 	4.883e-04 	( 1.975e+00  3.903e+00 )
317   	1.202e+00 	9.766e-04 	( 1.975e+00  3.903e+00 )
318   	8.360e-01 	4.883e-04 	( 1.975e+00  3.902e+00 )
319   	6.406e-01 	4.883e-04 	( 1.975e+00  3.902e+00 )
320   	1.068e+00 	9.766e-04 	( 1.975e+00  3.902e+00 )
321   	7.621e-01 	4.883e-04 	( 1.974e+00  3.901e+00 )
322   	6.039e-01 	4.883e-04 	( 1.975e+00  3.901e+00 )
323   	9.546e-01 	9.766e-04 	( 1.974e+00  3.901e+00 )
324   	7.014e-01 	4.883e-04 	( 1.975e+00  3.900e+00 )
325   	1.245e+00 	9.766e-04 	( 1.974e+00  3.900e+00 )
326   	8.592e-01 	4.883e-04 	( 1.975e+00  3.900e+00 )
327   	6.518e-01 	4.883e-04 	( 1.974e+00  3.900e+00 )
328   	1.101e+00 	9.766e-04 	( 1.974e+00  3.899e+00 )
329   	7.792e-01 	4.883e-04 	( 1.974e+00  3.899e+00 )
330   	6.118e-01 	4.883e-04 	( 1.974e+00  3.899e+00 )
331   	9.793e-01 	9.766e-04 	( 1.974e+00  3.898e+00 )
332   	7.137e-01 	4.883e-04 	( 1.974e+00  3.898e+00 )
333   	1.279e+00 	9.766e-04 	( 1.974e+00  3.898e+00 )
334   	8.772e-01 	4.883e-04 	( 1.974e+00  3.897e+00 )
335   	6.604e-01 	4.883e-04 	( 1.973e+00  3.897e+00 )
336   	1.126e+00 	9.766e-04 	( 1.974e+00  3.897e+00 )
337   	7.919e-01 	4.883e-04 	( 1.973e+00  3.896e+00 )
338   	6.175e-01 	4.883e-04 	( 1.973e+00  3.896e+00 )
339   	9.970e-01 	9.766e-04 	( 1.973e+00  3.896e+00 )
340   	7.224e-01 	4.883e-04 	( 1.973e+00  3.895e+00 )
341   	1.303e+00 	9.766e-04 	( 1.973e+00  3.895e+00 )
342   	8.893e-01 	4.883e-04 	( 1.973e+00  3.895e+00 )
343   	6.660e-01 	4.883e-04 	( 1.973e+00  3.895e+00 )
344   	1.142e+00 	9.766e-04 	( 1.973e+00  3.894e+00 )
345   	7.996e-01 	4.883e-04 	( 1.972e+00  3.894e+00 )
346   	6.209e-01 	4.883e-04 	( 1.973e+00  3.894e+00 )
347   	1.007e+00 	9.766e-04 	( 1.972e+00  3.893e+00 )
348   	7.269e-01 	4.883e-04 	( 1.973e+00  3.893e+00 )
349   	1.315e+00 	9.766e-04 	( 1.972e+00  3.893e+00 )
350   	8.949e-01 	4.883e-04 	( 1.973e+00  3.892e+00 )
351   	6.683e-01 	4.883e-04 	( 1.972e+00  3.892e+00 )
352   	1.148e+00 	9.766e-04 	( 1.972e+00  3.892e+00 )
353   	8.021e-01 	4.883e-04 	( 1.972e+00  3.891e+00 )
354   	6.216e-01 	4.883e-04 	( 1.972e+00  3.891e+00 )
355   	1.009e+00 	9.766e-04 	( 1.972e+00  3.891e+00 )
356   	7.272e-01 	4.883e-04 	( 1.972e+00  3.890e+00 )
357   	1.315e+00 	9.766e-04 	( 1.972e+00  3.890e+00 )
358   	8.939e-01 	4.883e-04 	( 1.972e+00  3.890e+00 )
359   	6.672e-01 	4.883e-04 	( 1.971e+00  3.890e+00 )
360   	1.144e+00 	9.766e-04 	( 1.972e+00  3.889e+00 )
361   	7.992e-01 	4.883e-04 	( 1.971e+00  3.889e+00 )
362   	6.197e-01 	4.883e-04 	( 1.972e+00  3.889e+00 )
363   	1.003e+00 	9.766e-04 	( 1.971e+00  3.888e+00 )
364   	7.232e-01 	4.883e-04 	( 1.971e+00  3.888e+00 )
365   	1.303e+00 	9.766e-04 	( 1.971e+00  3.888e+00 )
366   	8.863e-01 	4.883e-04 	( 1.971e+00  3.887e+00 )
367   	6.627e-01 	4.883e-04 	( 1.971e+00  3.887e+00 )
368   	1.131e+00 	9.766e-04 	( 1.971e+00  3.887e+00 )
369   	7.910e-01 	4.883e-04 	( 1.971e+00  3.887e+00 )
370   	6.152e-01 	4.883e-04 	( 1.971e+00  3.886e+00 )
371   	9.885e-01 	9.766e-04 	( 1.971e+00  3.886e+00 )
372   	7.151e-01 	4.883e-04 	( 1.971e+00  3.885e+00 )
373   	1.280e+00 	9.766e-04 	( 1.970e+00  3.885e+00 )
374   	8.723e-01 	4.883e-04 	( 1.971e+00  3.885e+00 )
375   	6.551e-01 	4.883e-04 	( 1.970e+00  3.885e+00 )
376   	1.108e+00 	9.766e-04 	( 1.970e+00  3.884e+00 )
377   	7.778e-01 	4.883e-04 	( 1.970e+00  3.884e+00 )
378   	6.084e-01 	4.883e-04 	( 1.970e+00  3.884e+00 )
379   	9.669e-01 	9.766e-04 	( 1.970e+00  3.884e+00 )
380   	7.032e-01 	4.883e-04 	( 1.970e+00  3.883e+00 )
381   	1.246e+00 	9.766e-04 	( 1.970e+00  3.883e+00 )
382   	8.525e-01 	4.883e-04 	( 1.970e+00  3.882e+00 )
383   	6.446e-01 	4.883e-04 	( 1.970e+00  3.882e+00 )
384   	1.077e+00 	9.766e-04 	( 1.970e+00  3.882e+00 )
385   	7.602e-01 	4.883e-04 	( 1.969e+00  3.882e+00 )
386   	5.995e-01 	4.883e-04 	( 1.970e+00  3.881e+00 )
387   	9.386e-01 	9.766e-04 	( 1.969e+00  3.881e+00 )
388   	6.879e-01 	4.883e-04 	( 1.970e+00  3.880e+00 )
389   	1.202e+00 	9.766e-04 	( 1.969e+00  3.880e+00 )
390   	8.276e-01 	4.883e-04 	( 1.969e+00  3.880e+00 )
391   	6.318e-01 	4.883e-04 	( 1.969e+00  3.880e+00 )
392   	1.038e+00 	9.766e-04 	( 1.969e+00  3.879e+00 )
393   	7.389e-01 	4.883e-04 	( 1.969e+00  3.879e+00 )
394   	1.343e+00 	9.766e-04 	( 1.969e+00  3.879e+00 )
395   	9.042e-01 	4.883e-04 	( 1.968e+00  3.878e+00 )
396   	6.698e-01 	4.883e-04 	( 1.969e+00  3.878e+00 )
397   	1.150e+00 	9.766e-04 	( 1.969e+00  3.878e+00 )
398   	7.982e-01 	4.883e-04 	( 1.969e+00  3.877e+00 )
399   	6.170e-01 	4.883e-04 	( 1.968e+00  3.877e+00 )
400   	9.924e-01 	9.766e-04 	( 1.969e+00  3.877e+00 )
401   	7.144e-01 	4.883e-04 	( 1.968e+00  3.877e+00 )
402   	1.275e+00 	9.766e-04 	( 1.968e+00  3.876e+00 )
403   	8.656e-01 	4.883e-04 	( 1.968e+00  3.876e+00 )
404   	6.498e-01 	4.883e-04 	( 1.968e+00  3.876e+00 )
405   	1.091e+00 	9.766e-04 	( 1.968e+00  3.875e+00 )
406   	7.660e-01 	4.883e-04 	( 1.968e+00  3.875e+00 )
407   	6.011e-01 	4.883e-04 	( 1.968e+00  3.875e+00 )
408   	9.425e-01 	9.766e-04 	( 1.968e+00  3.874e+00 )
409   	6.881e-01 	4.883e-04 	( 1.967e+00  3.874e+00 )
410   	1.201e+00 	9.766e-04 	( 1.968e+00  3.874e+00 )
411   	8.241e-01 	4.883e-04 	( 1.967e+00  3.873e+00 )
412   	6.288e-01 	4.883e-04 	( 1.968e+00  3.873e+00 )
413   	1.028e+00 	9.766e-04 	( 1.967e+00  3.873e+00 )
414   	7.320e-01 	4.883e-04 	( 1.968e+00  3.872e+00 )
415   	1.322e+00 	9.766e-04 	( 1.967e+00  3.872e+00 )
416   	8.904e-01 	4.883e-04 	( 1.967e+00  3.872e+00 )
417   	6.612e-01 	4.883e-04 	( 1.967e+00  3.872e+00 )
418   	1.123e+00 	9.766e-04 	( 1.967e+00  3.871e+00 )
419   	7.814e-01 	4.883e-04 	( 1.967e+00  3.871e+00 )
420   	6.078e-01 	4.883e-04 	( 1.967e+00  3.871e+00 )
421   	9.632e-01 	9.766e-04 	( 1.967e+00  3.870e+00 )
422   	6.978e-01 	4.883e-04 	( 1.967e+00  3.870e+00 )
423   	1.227e+00 	9.766e-04 	( 1.966e+00  3.870e+00 )
424   	8.371e-01 	4.883e-04 	( 1.967e+00  3.869e+00 )
425   	6.343e-01 	4.883e-04 	( 1.966e+00  3.869e+00 )
426   	1.043e+00 	9.766e-04 	( 1.966e+00  3.869e+00 )
427   	7.387e-01 	4.883e-04 	( 1.966e+00  3.868e+00 )
428   	1.339e+00 	9.766e-04 	( 1.966e+00  3.868e+00 )
429   	8.973e-01 	4.883e-04 	( 1.966e+00  3.868e+00 )
430   	6.638e-01 	4.883e-04 	( 1.966e+00  3.867e+00 )
431   	1.130e+00 	9.766e-04 	( 1.966e+00  3.867e+00 )
432   	7.840e-01 	4.883e-04 	( 1.966e+00  3.867e+00 )
433   	6.082e-01 	4.883e-04 	( 1.966e+00  3.867e+00 )
434   	9.638e-01 	9.766e-04 	( 1.966e+00  3.866e+00 )
435   	6.968e-01 	4.883e-04 	( 1.965e+00  3.866e+00 )
436   	1.223e+00 	9.766e-04 	( 1.966e+00  3.866e+00 )
437   	8.331e-01 	4.883e-04 	( 1.965e+00  3.865e+00 )
438   	6.315e-01 	4.883e-04 	( 1.966e+00  3.865e+00 )
439   	1.035e+00 	9.766e-04 	( 1.965e+00  3.865e+00 )
440   	7.331e-01 	4.883e-04 	( 1.965e+00  3.864e+00 )
441   	1.323e+00 	9.766e-04 	( 1.965e+00  3.864e+00 )
442   	8.872e-01 	4.883e-04 	( 1.965e+00  3.864e+00 )
443   	6.577e-01 	4.883e-04 	( 1.965e+00  3.863e+00 )
444   	1.111e+00 	9.766e-04 	( 1.965e+00  3.863e+00 )
445   	7.724e-01 	4.883e-04 	( 1.965e+00  3.863e+00 )
446   	6.020e-01 	4.883e-04 	( 1.965e+00  3.862e+00 )
447   	9.444e-01 	9.766e-04 	( 1.965e+00  3.862e+00 )
448   	6.860e-01 	4.883e-04 	( 1.965e+00  3.862e+00 )
449   	1.192e+00 	9.766e-04 	( 1.964e+00  3.862e+00 )
450   	8.152e-01 	4.883e-04 	( 1.965e+00  3.861e+00 )
451   	6.220e-01 	4.883e-04 	( 1.964e+00  3.861e+00 )
452   	1.005e+00 	9.766e-04 	( 1.964e+00  3.861e+00 )
453   	7.165e-01 	4.883e-04 	( 1.964e+00  3.860e+00 )
454   	1.276e+00 	9.766e-04 	( 1.964e+00  3.860e+00 )
455   	8.595e-01 	4.883e-04 	( 1.964e+00  3.860e+00 )
456   	6.432e-01 	4.883e-04 	( 1.964e+00  3.859e+00 )
457   	1.068e+00 	9.766e-04 	( 1.964e+00  3.859e+00 )
458   	7.489e-01 	4.883e-04 	( 1.964e+00  3.859e+00 )
459   	5.903e-01 	4.883e-04 	( 1.964e+00  3.859e+00 )
460   	9.067e-01 	9.766e-04 	( 1.964e+00  3.858e+00 )
461   	6.660e-01 	4.883e-04 	( 1.963e+00  3.858e+00 )
462   	1.134e+00 	9.766e-04 	( 1.964e+00  3.858e+00 )
463   	7.826e-01 	4.883e-04 	( 1.963e+00  3.857e+00 )
464   	6.058e-01 	4.883e-04 	( 1.963e+00  3.857e+00 )
465   	9.554e-01 	9.766e-04 	( 1.963e+00  3.857e+00 )
466   	6.901e-01 	4.883e-04 	( 1.963e+00  3.856e+00 )
467   	1.202e+00 	9.766e-04 	( 1.963e+00  3.856e+00 )
468   	8.185e-01 	4.883e-04 	( 1.963e+00  3.855e+00 )
469   	6.224e-01 	4.883e-04 	( 1.963e+00  3.855e+00 )
470   	1.006e+00 	9.766e-04 	( 1.963e+00  3.855e+00 )
471   	7.151e-01 	4.883e-04 	( 1.962e+00  3.855e+00 )
472   	1.270e+00 	9.766e-04 	( 1.963e+00  3.854e+00 )
473   	8.543e-01 	4.883e-04 	( 1.962e+00  3.854e+00 )
474   	6.395e-01 	4.883e-04 	( 1.963e+00  3.854e+00 )
475   	1.056e+00 	9.766e-04 	( 1.962e+00  3.854e+00 )
476   	7.409e-01 	4.883e-04 	( 1.963e+00  3.853e+00 )
477   	1.340e+00 	9.766e-04 	( 1.962e+00  3.853e+00 )
478   	8.918e-01 	4.883e-04 	( 1.963e+00  3.852e+00 )
479   	6.573e-01 	4.883e-04 	( 1.962e+00  3.852e+00 )
480   	1.108e+00 	9.766e-04 	( 1.962e+00  3.852e+00 )
481   	7.669e-01 	4.883e-04 	( 1.962e+00  3.852e+00 )
482   	5.974e-01 	4.883e-04 	( 1.962e+00  3.851e+00 )
483   	9.288e-01 	9.766e-04 	( 1.962e+00  3.851e+00 )
484   	6.753e-01 	4.883e-04 	( 1.962e+00  3.851e+00 )
485   	1.159e+00 	9.766e-04 	( 1.962e+00  3.850e+00 )
486   	7.936e-01 	4.883e-04 	( 1.962e+00  3.850e+00 )
487   	6.095e-01 	4.883e-04 	( 1.961e+00  3.850e+00 )
488   	9.658e-01 	9.766e-04 	( 1.962e+00  3.849e+00 )
489   	6.933e-01 	4.883e-04 	( 1.961e+00  3.849e+00 )
490   	1.209e+00 	9.766e-04 	( 1.961e+00  3.849e+00 )
491   	8.190e-01 	4.883e-04 	( 1.961e+00  3.848e+00 )
492   	6.213e-01 	4.883e-04 	( 1.961e+00  3.848e+00 )
493   	1.002e+00 	9.766e-04 	( 1.961e+00  3.848e+00 )
494   	7.111e-01 	4.883e-04 	( 1.961e+00  3.847e+00 )
495   	1.258e+00 	9.766e-04 	( 1.961e+00  3.847e+00 )
496   	8.449e-01 	4.883e-04 	( 1.961e+00  3.847e+00 )
497   	6.333e-01 	4.883e-04 	( 1.960e+00  3.847e+00 )
498   	1.037e+00 	9.766e-04 	( 1.961e+00  3.846e+00 )
